GEOID,district,state,year,race,estimate,moe
2301,1,Maine,2020,native american,0.00343578,0.000544715
2301,1,Maine,2020,asian,0.01567147,0.000758814
2301,1,Maine,2020,pacific islander,0.00013982,8.59E-05
2301,1,Maine,2020,other,0.001794354,0.00097
2301,1,Maine,2020,mixed,0.023826169,0.001948739
2301,1,Maine,2020,hispanic or latino,0.019072296,0.000246141
2302,2,Maine,2020,white,0.934692393,0.000987425
2302,2,Maine,2020,black,0.008675888,0.000741333
2302,2,Maine,2020,native american,0.008639203,0.00047537
2302,2,Maine,2020,asian,0.006720909,0.000551796
2302,2,Maine,2020,pacific islander,9.63E-05,4.89E-05
2302,2,Maine,2020,other,0.001606476,0.000612937
2302,2,Maine,2020,mixed,0.024210251,0.001152505
2302,2,Maine,2020,hispanic or latino,0.015358583,0.000259849
2401,1,Maryland,2020,white,0.786360986,0.004488758
2401,1,Maryland,2020,black,0.117003335,0.002615604
2401,1,Maryland,2020,native american,0.001356845,0.000271096
2401,1,Maryland,2020,asian,0.022254433,0.001204268
2401,1,Maryland,2020,pacific islander,3.81E-05,3.41E-05
2401,1,Maryland,2020,other,0.002390826,0.000895027
2401,1,Maryland,2020,mixed,0.027687261,0.002221901
2401,1,Maryland,2020,hispanic or latino,0.04290817,0.001366381
2402,2,Maryland,2020,white,0.481182229,0.005983747
2402,2,Maryland,2020,black,0.353155551,0.005804195
2402,2,Maryland,2020,native american,0.001717448,0.000398136
2402,2,Maryland,2020,asian,0.053917474,0.002961298
2402,2,Maryland,2020,pacific islander,0.000309661,0.000157433
2402,2,Maryland,2020,other,0.00423247,0.001405185
2402,2,Maryland,2020,mixed,0.033766078,0.002468182
2402,2,Maryland,2020,hispanic or latino,0.071719088,0.00324884
2403,3,Maryland,2020,white,0.568156966,0.006937806
2403,3,Maryland,2020,black,0.222914196,0.007130853
2403,3,Maryland,2020,native american,0.001844528,0.000487907
2403,3,Maryland,2020,asian,0.076229917,0.003794836
2403,3,Maryland,2020,pacific islander,0.000420473,0.000202303
2403,3,Maryland,2020,other,0.00456967,0.000983748
2403,3,Maryland,2020,mixed,0.034238144,0.002542672
2403,3,Maryland,2020,hispanic or latino,0.091626107,0.00459347
2404,4,Maryland,2020,white,0.249966573,0.004548746
2404,4,Maryland,2020,black,0.512328346,0.006105593
2404,4,Maryland,2020,native american,0.001405928,0.000401126
2404,4,Maryland,2020,asian,0.032229111,0.001931496
2404,4,Maryland,2020,pacific islander,0.000283304,0.000116499
2404,4,Maryland,2020,other,0.004074808,0.000818139
2404,4,Maryland,2020,mixed,0.027026383,0.002676823
2404,4,Maryland,2020,hispanic or latino,0.172685547,0.003733255
2405,5,Maryland,2020,white,0.435692741,0.003349602
2405,5,Maryland,2020,black,0.380502754,0.005236204
2405,5,Maryland,2020,native american,0.003190097,0.00063279
2405,5,Maryland,2020,asian,0.040695964,0.001555826
2405,5,Maryland,2020,pacific islander,0.000217031,0.000139894
2405,5,Maryland,2020,other,0.004103981,0.001405473
2405,5,Maryland,2020,mixed,0.038286395,0.002856706
2405,5,Maryland,2020,hispanic or latino,0.097311036,0.003675149
2406,6,Maryland,2020,white,0.56983591,0.004593589
2406,6,Maryland,2020,black,0.132779491,0.003680319
2406,6,Maryland,2020,native american,0.001498332,0.000334692
2406,6,Maryland,2020,asian,0.114153468,0.00339622
2406,6,Maryland,2020,pacific islander,0.000479985,0.000143996
2406,6,Maryland,2020,other,0.003592106,0.000976835
2406,6,Maryland,2020,mixed,0.035299673,0.002480356
2406,6,Maryland,2020,hispanic or latino,0.142361035,0.00373221
2407,7,Maryland,2020,white,0.328805646,0.005411218
2407,7,Maryland,2020,black,0.517150844,0.006416855
2407,7,Maryland,2020,native american,0.002589306,0.000426212
2407,7,Maryland,2020,asian,0.075698549,0.002760626
2407,7,Maryland,2020,pacific islander,0.000416462,0.000188035
2407,7,Maryland,2020,other,0.003016911,0.000813424
2407,7,Maryland,2020,mixed,0.029752644,0.003196588
2407,7,Maryland,2020,hispanic or latino,0.042569639,0.003005768
2408,8,Maryland,2020,white,0.590333206,0.004589129
2408,8,Maryland,2020,black,0.124890047,0.003852425
2408,8,Maryland,2020,native american,0.001294103,0.000280649
2408,8,Maryland,2020,asian,0.089369774,0.003224863
2408,8,Maryland,2020,pacific islander,0.000417075,0.000248166
2408,8,Maryland,2020,other,0.006045644,0.0009277
2408,8,Maryland,2020,mixed,0.033906541,0.002330945
2408,8,Maryland,2020,hispanic or latino,0.153743609,0.004014838
2501,1,Massachusetts,2020,white,0.713052793,0.00227725
2501,1,Massachusetts,2020,black,0.055759613,0.001295392
2501,1,Massachusetts,2020,native american,0.001152376,0.000301158
2501,1,Massachusetts,2020,asian,0.021582991,0.000899349
2501,1,Massachusetts,2020,pacific islander,0.000105887,7.56E-05
2501,1,Massachusetts,2020,other,0.001725814,0.000552811
2501,1,Massachusetts,2020,mixed,0.019679782,0.001387527
2501,1,Massachusetts,2020,hispanic or latino,0.186940743,0.00155117
2502,2,Massachusetts,2020,white,0.759947979,0.003360011
2502,2,Massachusetts,2020,black,0.047304255,0.002094171
2502,2,Massachusetts,2020,native american,0.001389889,0.000450847
2502,2,Massachusetts,2020,asian,0.057252234,0.00180072
2502,2,Massachusetts,2020,pacific islander,0.000714953,0.000312125
2502,2,Massachusetts,2020,other,0.002997199,0.00071762
2502,2,Massachusetts,2020,mixed,0.027249566,0.001979458
2502,2,Massachusetts,2020,hispanic or latino,0.103143924,0.00225957
2503,3,Massachusetts,2020,white,0.658324127,0.005611142
2503,3,Massachusetts,2020,black,0.033865949,0.00312829
2503,3,Massachusetts,2020,native american,0.001080067,0.000398193
2503,3,Massachusetts,2020,asian,0.080997201,0.003366425
2503,3,Massachusetts,2020,pacific islander,0.000264161,0.000157456
2503,3,Massachusetts,2020,other,0.004873313,0.001111298
2503,3,Massachusetts,2020,mixed,0.022444569,0.002018293
2503,3,Massachusetts,2020,hispanic or latino,0.198150613,0.003366425
2504,4,Massachusetts,2020,white,0.814194276,0.004938249
2504,4,Massachusetts,2020,black,0.029920133,0.002521071
2504,4,Massachusetts,2020,native american,0.00046555,0.000224884
2504,4,Massachusetts,2020,asian,0.066560493,0.002661788
2504,4,Massachusetts,2020,pacific islander,0.000220939,0.000119675
2504,4,Massachusetts,2020,other,0.007442224,0.001315113
2504,4,Massachusetts,2020,mixed,0.030699995,0.002685461
2504,4,Massachusetts,2020,hispanic or latino,0.050496389,0.002906399
2505,5,Massachusetts,2020,white,0.687000335,0.00480379
2505,5,Massachusetts,2020,black,0.048365933,0.00320123
2505,5,Massachusetts,2020,native american,0.00093353,0.0002645
2505,5,Massachusetts,2020,asian,0.127948075,0.003400902
2505,5,Massachusetts,2020,pacific islander,0.00017763,0.000102429
2505,5,Massachusetts,2020,other,0.00885946,0.001384736
2505,5,Massachusetts,2020,mixed,0.028538792,0.00227159
2505,5,Massachusetts,2020,hispanic or latino,0.098176245,0.003636878
2506,6,Massachusetts,2020,white,0.799027955,0.004242192
2506,6,Massachusetts,2020,black,0.032036885,0.001979517
2506,6,Massachusetts,2020,native american,0.000799047,0.000265056
2506,6,Massachusetts,2020,asian,0.042023684,0.00262341
2506,6,Massachusetts,2020,pacific islander,0.000359442,0.000144811
2506,6,Massachusetts,2020,other,0.002807009,0.000638721
2506,6,Massachusetts,2020,mixed,0.022483227,0.002415243
2506,6,Massachusetts,2020,hispanic or latino,0.100462749,0.002609187
2507,7,Massachusetts,2020,white,0.403476772,0.004463523
2507,7,Massachusetts,2020,black,0.226769755,0.003445093
2507,7,Massachusetts,2020,native american,0.001923015,0.0004096
2507,7,Massachusetts,2020,asian,0.1062472,0.002778101
2507,7,Massachusetts,2020,pacific islander,0.000566757,0.000210368
2507,7,Massachusetts,2020,other,0.008399888,0.001178063
2507,7,Massachusetts,2020,mixed,0.030741017,0.002087597
2507,7,Massachusetts,2020,hispanic or latino,0.221875596,0.0036072
2508,8,Massachusetts,2020,white,0.71078672,0.00542167
2508,8,Massachusetts,2020,black,0.098505567,0.003230925
2508,8,Massachusetts,2020,native american,0.001566116,0.000414255
2508,8,Massachusetts,2020,asian,0.08230419,0.003090676
2508,8,Massachusetts,2020,pacific islander,0.000341533,0.000240242
2508,8,Massachusetts,2020,other,0.016602646,0.002236195
2508,8,Massachusetts,2020,mixed,0.029334154,0.002549159
2508,8,Massachusetts,2020,hispanic or latino,0.060559075,0.002685512
2509,9,Massachusetts,2020,white,0.847006369,0.004164445
2509,9,Massachusetts,2020,black,0.027283828,0.001753097
2509,9,Massachusetts,2020,native american,0.002392541,0.000415101
2509,9,Massachusetts,2020,asian,0.014691086,0.001307098
2509,9,Massachusetts,2020,pacific islander,0.000278077,0.000307632
2509,9,Massachusetts,2020,other,0.016792115,0.002463739
2509,9,Massachusetts,2020,mixed,0.031308563,0.002624943
2509,9,Massachusetts,2020,hispanic or latino,0.060247422,0.002098343
2601,1,Michigan,2020,white,0.904785454,0.000924552
2601,1,Michigan,2020,black,0.013474095,0.00083138
2601,1,Michigan,2020,native american,0.022828556,0.00093602
2601,1,Michigan,2020,asian,0.006731314,0.00035262
2601,1,Michigan,2020,pacific islander,0.000577666,0.000173443
2601,1,Michigan,2020,other,0.001447748,0.000521763
2601,1,Michigan,2020,mixed,0.029460965,0.001442015
2601,1,Michigan,2020,hispanic or latino,0.020694203,0.000151942
2602,2,Michigan,2020,white,0.782872431,0.002822234
2602,2,Michigan,2020,black,0.062187447,0.002425021
2602,2,Michigan,2020,native american,0.003834792,0.000469924
2602,2,Michigan,2020,asian,0.022478234,0.001393613
2602,2,Michigan,2020,pacific islander,0.000193894,0.000134649
2602,2,Michigan,2020,other,0.001823142,0.000991014
2602,2,Michigan,2020,mixed,0.030087225,0.002186693
2602,2,Michigan,2020,hispanic or latino,0.096522835,0.002077628
2603,3,Michigan,2020,white,0.782319561,0.003204626
2603,3,Michigan,2020,black,0.078030981,0.002282711
2603,3,Michigan,2020,native american,0.002120807,0.000338526
2603,3,Michigan,2020,asian,0.021074266,0.001277836
2603,3,Michigan,2020,pacific islander,0.000133805,8.83E-05
2603,3,Michigan,2020,other,0.003322375,0.001925452
2603,3,Michigan,2020,mixed,0.034235312,0.002528912
2603,3,Michigan,2020,hispanic or latino,0.078762894,0.00203651
2604,4,Michigan,2020,white,0.90687832,0.001836005
2604,4,Michigan,2020,black,0.018367181,0.000997829
2604,4,Michigan,2020,native american,0.006189391,0.000523147
2604,4,Michigan,2020,asian,0.009757342,0.000524573
2604,4,Michigan,2020,pacific islander,0.00013542,7.98E-05
2604,4,Michigan,2020,other,0.001617908,0.00063576
2604,4,Michigan,2020,mixed,0.023111145,0.001197395
2604,4,Michigan,2020,hispanic or latino,0.033943292,0.000835325
2605,5,Michigan,2020,white,0.733056501,0.002340868
2605,5,Michigan,2020,black,0.169215579,0.002263778
2605,5,Michigan,2020,native american,0.003089531,0.00051591
2605,5,Michigan,2020,asian,0.008577748,0.000708635
2605,5,Michigan,2020,pacific islander,0.000179383,7.86E-05
2605,5,Michigan,2020,other,0.002720389,0.001405411
2605,5,Michigan,2020,mixed,0.031547612,0.002168898
2605,5,Michigan,2020,hispanic or latino,0.051613257,0.00081241
2606,6,Michigan,2020,white,0.797852833,0.001604684
2606,6,Michigan,2020,black,0.079744194,0.001456154
2606,6,Michigan,2020,native american,0.003149678,0.000419217
2606,6,Michigan,2020,asian,0.015177869,0.000824552
2606,6,Michigan,2020,pacific islander,0.000210997,0.000149919
2606,6,Michigan,2020,other,0.003560566,0.001293742
2606,6,Michigan,2020,mixed,0.036348316,0.001647716
2606,6,Michigan,2020,hispanic or latino,0.063955546,0.000334541
2607,7,Michigan,2020,white,0.870734244,0.001341551
2607,7,Michigan,2020,black,0.041027673,0.001226924
2607,7,Michigan,2020,native american,0.003261892,0.00051511
2607,7,Michigan,2020,asian,0.010965902,0.000984936
2607,7,Michigan,2020,pacific islander,0.000116041,7.78E-05
2607,7,Michigan,2020,other,0.001325984,0.000386333
2607,7,Michigan,2020,mixed,0.026904598,0.0015425
2607,7,Michigan,2020,hispanic or latino,0.045663664,0.000782571
2608,8,Michigan,2020,white,0.808741019,0.00280738
2608,8,Michigan,2020,black,0.054833532,0.001830255
2608,8,Michigan,2020,native american,0.002160456,0.000327505
2608,8,Michigan,2020,asian,0.047620331,0.001752085
2608,8,Michigan,2020,pacific islander,0.000206207,9.30E-05
2608,8,Michigan,2020,other,0.002446181,0.001563399
2608,8,Michigan,2020,mixed,0.028870323,0.002066113
2608,8,Michigan,2020,hispanic or latino,0.055121952,0.001602484
2609,9,Michigan,2020,white,0.746246613,0.004676625
2609,9,Michigan,2020,black,0.14052931,0.003732078
2609,9,Michigan,2020,native american,0.002857394,0.000666492
2609,9,Michigan,2020,asian,0.048255732,0.00221745
2609,9,Michigan,2020,pacific islander,0.000315781,0.000276657
2609,9,Michigan,2020,other,0.003416298,0.001358136
2609,9,Michigan,2020,mixed,0.030939503,0.002843422
2609,9,Michigan,2020,hispanic or latino,0.027439369,0.001680902
2610,10,Michigan,2020,white,0.895494768,0.00397741
2610,10,Michigan,2020,black,0.028641517,0.002261501
2610,10,Michigan,2020,native american,0.00148129,0.000299868
2610,10,Michigan,2020,asian,0.01751171,0.00177144
2610,10,Michigan,2020,pacific islander,0.000659431,0.000397047
2610,10,Michigan,2020,other,0.001218906,0.000477567
2610,10,Michigan,2020,mixed,0.021818141,0.001552092
2610,10,Michigan,2020,hispanic or latino,0.033174237,0.001391052
2611,11,Michigan,2020,white,0.777554957,0.004372039
2611,11,Michigan,2020,black,0.048260114,0.002770185
2611,11,Michigan,2020,native american,0.001826795,0.000358543
2611,11,Michigan,2020,asian,0.106243141,0.002850619
2611,11,Michigan,2020,pacific islander,0.000205855,0.000110426
2611,11,Michigan,2020,other,0.002324392,0.000718449
2611,11,Michigan,2020,mixed,0.028273065,0.002118537
2611,11,Michigan,2020,hispanic or latino,0.03531168,0.0022276
2612,12,Michigan,2020,white,0.737263263,0.00405311
2612,12,Michigan,2020,black,0.108572088,0.003161651
2612,12,Michigan,2020,native american,0.001925157,0.000490091
2612,12,Michigan,2020,asian,0.056180218,0.001858966
2612,12,Michigan,2020,pacific islander,0.000192938,9.01E-05
2612,12,Michigan,2020,other,0.002433556,0.000677396
2612,12,Michigan,2020,mixed,0.034082459,0.002350466
2612,12,Michigan,2020,hispanic or latino,0.059350319,0.001996981
2613,13,Michigan,2020,white,0.332995438,0.004395111
2613,13,Michigan,2020,black,0.534599795,0.008168932
2613,13,Michigan,2020,native american,0.004135001,0.000627236
2613,13,Michigan,2020,asian,0.014340221,0.001434319
2613,13,Michigan,2020,pacific islander,0.000264569,0.000145661
2613,13,Michigan,2020,other,0.004824664,0.001887653
2613,13,Michigan,2020,mixed,0.027142078,0.003295219
2613,13,Michigan,2020,hispanic or latino,0.081698234,0.002513403
2614,14,Michigan,2020,white,0.309967798,0.004372962
2614,14,Michigan,2020,black,0.553391659,0.009076945
2614,14,Michigan,2020,native american,0.001986126,0.000460235
2614,14,Michigan,2020,asian,0.052741232,0.002739635
2614,14,Michigan,2020,pacific islander,0.000374576,0.000264236
2614,14,Michigan,2020,other,0.005968541,0.002137118
2614,14,Michigan,2020,mixed,0.029394086,0.002950152
2614,14,Michigan,2020,hispanic or latino,0.046175981,0.002513146
2701,1,Minnesota,2020,white,0.846236336,0.001272968
2701,1,Minnesota,2020,black,0.033395138,0.001008934
2701,1,Minnesota,2020,native american,0.002681641,0.000328936
2701,1,Minnesota,2020,asian,0.028120358,0.000995659
2701,1,Minnesota,2020,pacific islander,0.000336311,0.000545769
2701,1,Minnesota,2020,other,0.000883555,0.000261084
2701,1,Minnesota,2020,mixed,0.021193522,0.001647631
2701,1,Minnesota,2020,hispanic or latino,0.067153138,0.000601821
2702,2,Minnesota,2020,white,0.798829181,0.001842956
2702,2,Minnesota,2020,black,0.050542609,0.001771152
2702,2,Minnesota,2020,native american,0.002805967,0.000406886
2702,2,Minnesota,2020,asian,0.046737025,0.001344555
2702,2,Minnesota,2020,pacific islander,0.000292846,0.000208371
2702,2,Minnesota,2020,other,0.002849613,0.00092359
2702,2,Minnesota,2020,mixed,0.034595197,0.002415976
2702,2,Minnesota,2020,hispanic or latino,0.063347563,0.00079547
2703,3,Minnesota,2020,white,0.755680851,0.006053304
2703,3,Minnesota,2020,black,0.079612843,0.003650519
2703,3,Minnesota,2020,native american,0.00212336,0.000522886
2703,3,Minnesota,2020,asian,0.078269663,0.00246365
2703,3,Minnesota,2020,pacific islander,0.000204728,9.82E-05
2703,3,Minnesota,2020,other,0.005957856,0.002487166
2703,3,Minnesota,2020,mixed,0.034197847,0.002523132
2703,3,Minnesota,2020,hispanic or latino,0.043952852,0.002823307
2704,4,Minnesota,2020,white,0.654126551,0.002291247
2704,4,Minnesota,2020,black,0.100236114,0.002468787
2704,4,Minnesota,2020,native american,0.004174291,0.00055359
2704,4,Minnesota,2020,asian,0.128986441,0.001663566
2704,4,Minnesota,2020,pacific islander,0.000264213,9.51E-05
2704,4,Minnesota,2020,other,0.00347811,0.001047068
2704,4,Minnesota,2020,mixed,0.040048593,0.003074101
2704,4,Minnesota,2020,hispanic or latino,0.068685685,0.000760487
2705,5,Minnesota,2020,white,0.621309401,0.005000683
2705,5,Minnesota,2020,black,0.170208527,0.004269181
2705,5,Minnesota,2020,native american,0.008503529,0.000842968
2705,5,Minnesota,2020,asian,0.058921391,0.002521938
2705,5,Minnesota,2020,pacific islander,0.000411034,0.00017974
2705,5,Minnesota,2020,other,0.005021583,0.00159119
2705,5,Minnesota,2020,mixed,0.042036946,0.002174997
2705,5,Minnesota,2020,hispanic or latino,0.093587589,0.003136399
2706,6,Minnesota,2020,white,0.87417145,0.002601089
2706,6,Minnesota,2020,black,0.038985784,0.001974772
2706,6,Minnesota,2020,native american,0.00311353,0.000466613
2706,6,Minnesota,2020,asian,0.025524835,0.001508159
2706,6,Minnesota,2020,pacific islander,5.42E-05,5.14E-05
2706,6,Minnesota,2020,other,0.002190025,0.000726305
2706,6,Minnesota,2020,mixed,0.024613829,0.001608148
2706,6,Minnesota,2020,hispanic or latino,0.031346386,0.001344289
2707,7,Minnesota,2020,white,0.875406271,0.001469849
2707,7,Minnesota,2020,black,0.014293535,0.00068243
2707,7,Minnesota,2020,native american,0.025290408,0.000826415
2707,7,Minnesota,2020,asian,0.009624513,0.000571441
2707,7,Minnesota,2020,pacific islander,0.000923905,0.000256474
2707,7,Minnesota,2020,other,0.00136636,0.000361463
2707,7,Minnesota,2020,mixed,0.022652178,0.00126737
2707,7,Minnesota,2020,hispanic or latino,0.05044283,0.000575941
2708,8,Minnesota,2020,white,0.908774651,0.001492852
2708,8,Minnesota,2020,black,0.010436513,0.00062912
2708,8,Minnesota,2020,native american,0.022220927,0.000657512
2708,8,Minnesota,2020,asian,0.007329768,0.000407956
2708,8,Minnesota,2020,pacific islander,0.000271971,7.32E-05
2708,8,Minnesota,2020,other,0.002964783,0.001108805
2708,8,Minnesota,2020,mixed,0.028760186,0.001146163
2708,8,Minnesota,2020,hispanic or latino,0.019241201,0.000195759
2801,1,Mississippi,2020,white,0.657955043,0.000912729
2801,1,Mississippi,2020,black,0.27992975,0.001659626
2801,1,Mississippi,2020,native american,0.001722303,0.000300326
2801,1,Mississippi,2020,asian,0.008693779,0.000928398
2801,1,Mississippi,2020,pacific islander,0.000381283,0.000292491
2801,1,Mississippi,2020,other,0.001987373,0.000658105
2801,1,Mississippi,2020,mixed,0.015152089,0.001382804
2801,1,Mississippi,2020,hispanic or latino,0.03417838,6.53E-05
2802,2,Mississippi,2020,white,0.302136808,0.001644474
2802,2,Mississippi,2020,black,0.659330374,0.003297588
